fs_id,path,class_label,ship_type,polarization,label,is_cargo,google_path
fs_0191,data/classification/fs/fs_0191.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0191.tiff
fs_0192,data/classification/fs/fs_0192.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0192.tiff
fs_0193,data/classification/fs/fs_0193.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0193.tiff
fs_0194,data/classification/fs/fs_0194.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0194.tiff
fs_0195,data/classification/fs/fs_0195.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0195.tiff
fs_0196,data/classification/fs/fs_0196.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0196.tiff
fs_0197,data/classification/fs/fs_0197.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0197.tiff
fs_0198,data/classification/fs/fs_0198.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0198.tiff
fs_0199,data/classification/fs/fs_0199.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0199.tiff
fs_0200,data/classification/fs/fs_0200.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0200.tiff
fs_0201,data/classification/fs/fs_0201.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0201.tiff
fs_0202,data/classification/fs/fs_0202.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0202.tiff
fs_0203,data/classification/fs/fs_0203.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0203.tiff
fs_0204,data/classification/fs/fs_0204.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0204.tiff
fs_0205,data/classification/fs/fs_0205.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0205.tiff
fs_0206,data/classification/fs/fs_0206.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0206.tiff
fs_0207,data/classification/fs/fs_0207.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0207.tiff
fs_0208,data/classification/fs/fs_0208.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0208.tiff
fs_0209,data/classification/fs/fs_0209.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0209.tiff
fs_0210,data/classification/fs/fs_0210.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0210.tiff
fs_0211,data/classification/fs/fs_0211.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0211.tiff
fs_0212,data/classification/fs/fs_0212.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0212.tiff
fs_0213,data/classification/fs/fs_0213.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0213.tiff
fs_0214,data/classification/fs/fs_0214.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0214.tiff
fs_0215,data/classification/fs/fs_0215.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0215.tiff
fs_0216,data/classification/fs/fs_0216.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0216.tiff
fs_0217,data/classification/fs/fs_0217.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0217.tiff
fs_0218,data/classification/fs/fs_0218.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0218.tiff
fs_0219,data/classification/fs/fs_0219.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0219.tiff
fs_0220,data/classification/fs/fs_0220.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0220.tiff
fs_0221,data/classification/fs/fs_0221.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0221.tiff
fs_0222,data/classification/fs/fs_0222.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0222.tiff
fs_0223,data/classification/fs/fs_0223.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0223.tiff
fs_0224,data/classification/fs/fs_0224.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0224.tiff
fs_0225,data/classification/fs/fs_0225.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0225.tiff
fs_0226,data/classification/fs/fs_0226.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0226.tiff
fs_0227,data/classification/fs/fs_0227.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0227.tiff
fs_0228,data/classification/fs/fs_0228.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0228.tiff
fs_0229,data/classification/fs/fs_0229.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0229.tiff
fs_0230,data/classification/fs/fs_0230.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0230.tiff
fs_0231,data/classification/fs/fs_0231.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0231.tiff
fs_0232,data/classification/fs/fs_0232.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0232.tiff
fs_0233,data/classification/fs/fs_0233.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0233.tiff
fs_0234,data/classification/fs/fs_0234.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0234.tiff
fs_0235,data/classification/fs/fs_0235.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0235.tiff
fs_0236,data/classification/fs/fs_0236.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0236.tiff
fs_0237,data/classification/fs/fs_0237.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0237.tiff
fs_0238,data/classification/fs/fs_0238.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0238.tiff
fs_0239,data/classification/fs/fs_0239.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0239.tiff
fs_0240,data/classification/fs/fs_0240.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0240.tiff
fs_0241,data/classification/fs/fs_0241.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0241.tiff
fs_0242,data/classification/fs/fs_0242.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0242.tiff
fs_0243,data/classification/fs/fs_0243.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0243.tiff
fs_0244,data/classification/fs/fs_0244.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0244.tiff
fs_0245,data/classification/fs/fs_0245.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0245.tiff
fs_0246,data/classification/fs/fs_0246.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0246.tiff
fs_0247,data/classification/fs/fs_0247.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0247.tiff
fs_0248,data/classification/fs/fs_0248.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0248.tiff
fs_0249,data/classification/fs/fs_0249.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0249.tiff
fs_0250,data/classification/fs/fs_0250.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0250.tiff
fs_0251,data/classification/fs/fs_0251.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0251.tiff
fs_0252,data/classification/fs/fs_0252.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0252.tiff
fs_0253,data/classification/fs/fs_0253.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0253.tiff
fs_0254,data/classification/fs/fs_0254.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0254.tiff
fs_0255,data/classification/fs/fs_0255.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0255.tiff
fs_0256,data/classification/fs/fs_0256.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0256.tiff
fs_0257,data/classification/fs/fs_0257.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0257.tiff
fs_0258,data/classification/fs/fs_0258.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0258.tiff
fs_0259,data/classification/fs/fs_0259.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0259.tiff
fs_0260,data/classification/fs/fs_0260.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0260.tiff
fs_0261,data/classification/fs/fs_0261.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0261.tiff
fs_0262,data/classification/fs/fs_0262.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0262.tiff
fs_0263,data/classification/fs/fs_0263.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0263.tiff
fs_0264,data/classification/fs/fs_0264.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0264.tiff
fs_0265,data/classification/fs/fs_0265.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0265.tiff
fs_0266,data/classification/fs/fs_0266.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0266.tiff
fs_0267,data/classification/fs/fs_0267.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0267.tiff
fs_0268,data/classification/fs/fs_0268.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0268.tiff
fs_0269,data/classification/fs/fs_0269.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0269.tiff
fs_0270,data/classification/fs/fs_0270.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0270.tiff
fs_0271,data/classification/fs/fs_0271.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0271.tiff
fs_0272,data/classification/fs/fs_0272.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0272.tiff
fs_0273,data/classification/fs/fs_0273.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0273.tiff
fs_0274,data/classification/fs/fs_0274.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0274.tiff
fs_0275,data/classification/fs/fs_0275.tiff,Cargo/BulkCarrier,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0275.tiff
fs_0276,data/classification/fs/fs_0276.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0276.tiff
fs_0277,data/classification/fs/fs_0277.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0277.tiff
fs_0278,data/classification/fs/fs_0278.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0278.tiff
fs_0279,data/classification/fs/fs_0279.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0279.tiff
fs_0280,data/classification/fs/fs_0280.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0280.tiff
fs_0281,data/classification/fs/fs_0281.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0281.tiff
fs_0282,data/classification/fs/fs_0282.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0282.tiff
fs_0283,data/classification/fs/fs_0283.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0283.tiff
fs_0284,data/classification/fs/fs_0284.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0284.tiff
fs_0285,data/classification/fs/fs_0285.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0285.tiff
fs_0286,data/classification/fs/fs_0286.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0286.tiff
fs_0287,data/classification/fs/fs_0287.tiff,Cargo/Cargo-HazardA,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0287.tiff
fs_0288,data/classification/fs/fs_0288.tiff,Cargo/Cargo-HazardB,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0288.tiff
fs_0289,data/classification/fs/fs_0289.tiff,Cargo/Cargo-HazardB,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0289.tiff
fs_0290,data/classification/fs/fs_0290.tiff,Cargo/Cargo-HazardB,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0290.tiff
fs_0291,data/classification/fs/fs_0291.tiff,Cargo/Cargo-HazardB,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0291.tiff
fs_0292,data/classification/fs/fs_0292.tiff,Cargo/Cargo-HazardC,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0292.tiff
fs_0293,data/classification/fs/fs_0293.tiff,Cargo/Cargo-HazardC,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0293.tiff
fs_0294,data/classification/fs/fs_0294.tiff,Cargo/Cargo-HazardC,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0294.tiff
fs_0295,data/classification/fs/fs_0295.tiff,Cargo/Cargo-HazardD,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0295.tiff
fs_0296,data/classification/fs/fs_0296.tiff,Cargo/Cargo-HazardD,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0296.tiff
fs_0297,data/classification/fs/fs_0297.tiff,Cargo/Cargo-HazardD,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0297.tiff
fs_0298,data/classification/fs/fs_0298.tiff,Cargo/Cargo-HazardD,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0298.tiff
fs_0299,data/classification/fs/fs_0299.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0299.tiff
fs_0300,data/classification/fs/fs_0300.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0300.tiff
fs_0301,data/classification/fs/fs_0301.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0301.tiff
fs_0302,data/classification/fs/fs_0302.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0302.tiff
fs_0303,data/classification/fs/fs_0303.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0303.tiff
fs_0304,data/classification/fs/fs_0304.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0304.tiff
fs_0305,data/classification/fs/fs_0305.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0305.tiff
fs_0306,data/classification/fs/fs_0306.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0306.tiff
fs_0307,data/classification/fs/fs_0307.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0307.tiff
fs_0308,data/classification/fs/fs_0308.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0308.tiff
fs_0309,data/classification/fs/fs_0309.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0309.tiff
fs_0310,data/classification/fs/fs_0310.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0310.tiff
fs_0311,data/classification/fs/fs_0311.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0311.tiff
fs_0312,data/classification/fs/fs_0312.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0312.tiff
fs_0313,data/classification/fs/fs_0313.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0313.tiff
fs_0314,data/classification/fs/fs_0314.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0314.tiff
fs_0315,data/classification/fs/fs_0315.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0315.tiff
fs_0316,data/classification/fs/fs_0316.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0316.tiff
fs_0317,data/classification/fs/fs_0317.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0317.tiff
fs_0318,data/classification/fs/fs_0318.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0318.tiff
fs_0319,data/classification/fs/fs_0319.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0319.tiff
fs_0320,data/classification/fs/fs_0320.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0320.tiff
fs_0321,data/classification/fs/fs_0321.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0321.tiff
fs_0322,data/classification/fs/fs_0322.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0322.tiff
fs_0323,data/classification/fs/fs_0323.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0323.tiff
fs_0324,data/classification/fs/fs_0324.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0324.tiff
fs_0325,data/classification/fs/fs_0325.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0325.tiff
fs_0326,data/classification/fs/fs_0326.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0326.tiff
fs_0327,data/classification/fs/fs_0327.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0327.tiff
fs_0328,data/classification/fs/fs_0328.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0328.tiff
fs_0329,data/classification/fs/fs_0329.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0329.tiff
fs_0330,data/classification/fs/fs_0330.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0330.tiff
fs_0331,data/classification/fs/fs_0331.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0331.tiff
fs_0332,data/classification/fs/fs_0332.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0332.tiff
fs_0333,data/classification/fs/fs_0333.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0333.tiff
fs_0334,data/classification/fs/fs_0334.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0334.tiff
fs_0335,data/classification/fs/fs_0335.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0335.tiff
fs_0336,data/classification/fs/fs_0336.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0336.tiff
fs_0337,data/classification/fs/fs_0337.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0337.tiff
fs_0338,data/classification/fs/fs_0338.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0338.tiff
fs_0339,data/classification/fs/fs_0339.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0339.tiff
fs_0340,data/classification/fs/fs_0340.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0340.tiff
fs_0341,data/classification/fs/fs_0341.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0341.tiff
fs_0342,data/classification/fs/fs_0342.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0342.tiff
fs_0343,data/classification/fs/fs_0343.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0343.tiff
fs_0344,data/classification/fs/fs_0344.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0344.tiff
fs_0345,data/classification/fs/fs_0345.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0345.tiff
fs_0346,data/classification/fs/fs_0346.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0346.tiff
fs_0347,data/classification/fs/fs_0347.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0347.tiff
fs_0348,data/classification/fs/fs_0348.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0348.tiff
fs_0349,data/classification/fs/fs_0349.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0349.tiff
fs_0350,data/classification/fs/fs_0350.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0350.tiff
fs_0351,data/classification/fs/fs_0351.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0351.tiff
fs_0352,data/classification/fs/fs_0352.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0352.tiff
fs_0353,data/classification/fs/fs_0353.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0353.tiff
fs_0354,data/classification/fs/fs_0354.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0354.tiff
fs_0355,data/classification/fs/fs_0355.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0355.tiff
fs_0356,data/classification/fs/fs_0356.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0356.tiff
fs_0357,data/classification/fs/fs_0357.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0357.tiff
fs_0358,data/classification/fs/fs_0358.tiff,Cargo/CargoShip,,,cargo,1,/content/drive/MyDrive/classification/fs/fs_0358.tiff
